senderID,amount,transactionDate,hasMemo,receiverID,senderAcctTenure,receiverAcctTenure,transactionType,transactionDistance,fraud
56742,2.57,20221105,0,98880,253,1006,Bill,13.07,0
42322,33.77,20221207,0,93806,1062,788,Personal,5.53,0
54699,18.54,20221024,0,94309,673,130,Gift,22.67,0
24724,61.54,20221219,0,92631,903,322,,6.91,0
54794,105.25,20220303,0,91863,595,941,,12.89,0
74951,9.66,20220224,0,94544,918,903,Bill,8.34,0
23186,46.83,20220204,0,95578,477,476,Bill,12.03,0
19877,68.33,20220905,1,90237,118,918,Gift,13.57,0
54145,55.79,20220905,1,97662,322,412,,1.99,0
74400,123.29,20220116,1,90237,1077,918,,22.28,0
86271,42.21,20220509,0,91935,570,89,Gift,34.05,0
41951,72.86,20220103,0,96925,124,570,Bill,19.51,0
65918,92.93,20220703,0,95154,925,916,Bill,16.61,0
22963,70.92,20220310,0,98937,652,1052,Personal,3.68,0
42306,51.41,20220327,0,96875,940,845,Bill,9.59,0
76903,26.3,20220830,0,96307,402,827,Gift,8.36,0
89524,25.81,20220512,0,92631,1076,322,Gift,19.26,0
75870,26.83,20220702,0,91809,134,819,Bill,6.21,0
19658,58.68,20220508,1,92952,527,157,Bill,2.2,0
33042,16.65,20221128,0,94735,676,341,Gift,2.98,0
39949,116.52,20220629,0,95013,267,993,Bill,10.89,0
21959,123.1,20220513,1,98937,49,1052,Personal,22.12,0
79799,133.29,20220516,0,96120,427,661,Bill,3.28,0
22586,65.82,20221021,0,94715,218,224,Personal,28.94,0
75560,113.63,20220728,1,94512,605,1093,Bill,21.26,0
47108,1.8,20220414,1,92702,1063,399,Bill,5.86,0
13050,5.34,20221008,0,94398,80,408,Personal,1.22,0
32612,123.17,20220205,1,98244,549,432,Bill,24.01,1
80829,35.51,20220123,0,98771,229,417,,0.77,0
61324,105.89,20220526,1,94706,221,639,Bill,8.55,0
43104,148.05,20220219,1,98022,639,517,,6.74,0
22963,49.71,20220515,1,96120,652,661,Bill,26.57,0
58567,3.46,20220427,1,93964,491,97,,25.33,0
88815,23.9,20220519,1,99111,432,819,Bill,24.19,0
75957,5.16,20220328,0,98493,819,498,Personal,9.13,0
42306,73.14,20220319,0,93164,940,1052,Gift,25.67,0
12925,4.24,20220916,1,98244,334,432,Bill,6.53,0
83012,192.58,20220203,1,99214,918,840,Personal,10.72,1
89246,202.71,20220316,0,91258,666,73,,32.63,1
23235,117.76,20220403,0,95238,239,533,,39.24,0
60010,11.16,20220610,0,93241,207,906,Personal,1.05,0
34981,87.67,20220510,0,95577,432,597,Gift,25.15,0
15330,119.24,20221129,1,91224,193,996,Personal,16.49,0
41951,65.19,20220502,1,95527,124,402,Gift,28.38,0
22931,52.76,20220705,0,91115,17,947,,4.84,1
50293,200.97,20221129,0,95809,221,666,Personal,9.54,0
42513,207.98,20221022,1,93317,598,291,,0.67,1
51148,138.82,20221023,0,93806,432,788,Bill,4.43,0
77775,123.48,20220830,0,95613,850,99,Bill,45.67,0
55608,62.43,20220511,0,94007,794,65,Gift,10.27,0
80460,73.78,20220105,1,93964,736,97,Personal,24.9,0
85021,17.72,20220612,1,95636,854,183,Bill,30.9,0
54145,29.85,20220908,1,90028,322,742,Bill,10.49,0
43650,12.88,20220720,0,90609,901,271,Bill,5.64,0
64397,8.58,20221115,1,95484,974,662,Bill,10.18,0
75560,166.07,20220705,0,92963,605,449,Gift,28.39,0
55608,180.88,20220611,0,95493,794,526,Personal,10.85,0
75913,14.23,20220410,0,98517,122,427,Bill,22.67,0
82008,71.32,20221229,1,95550,204,997,Bill,36.5,0
63222,9.55,20220513,1,95493,885,526,Personal,27.62,0
27244,6.33,20220312,0,94715,853,224,Personal,0.4,0
70281,17.26,20220711,0,95154,332,916,Personal,27.02,1
87575,97.33,20220902,0,95206,624,781,Personal,11.73,1
52350,116.35,20221219,0,96307,139,827,,20.27,0
35267,103.54,20221006,0,95809,241,666,Bill,9.36,1
12925,105.98,20220424,1,96875,334,845,Personal,11.64,0
12925,127.94,20220814,1,95730,334,268,Personal,24.5,0
61777,252.31,20220323,1,94007,324,65,Bill,3.46,0
72688,112.2,20220421,0,95154,451,916,Gift,10.99,0
56737,22.29,20220601,0,90864,941,1077,,21.94,1
14236,32.7,20221007,1,91533,268,671,Bill,2.97,0
21959,16.34,20220727,1,90873,49,491,Gift,11.15,0
51047,50.6,20220402,1,93471,1081,493,Bill,3.05,0
75957,52.66,20220314,0,99518,819,859,Bill,19.77,0
10684,13.96,20221205,0,94916,397,213,Gift,6.42,0
64317,114.11,20220926,1,94715,193,224,Personal,12.39,0
85119,121.01,20221231,0,97348,103,477,,0.67,0
86952,109.97,20220624,0,90801,792,817,,57.29,0
19658,112.84,20220312,1,98658,527,434,Bill,24.43,0
78687,127.69,20221028,0,94245,162,736,,6.34,0
86199,133.01,20221031,1,95777,399,188,Gift,2.77,0
67238,30.01,20221231,0,93964,407,97,Bill,0.64,0
73787,58.44,20220924,0,98531,299,554,Gift,16.37,0
49877,56.33,20221212,1,92796,672,725,Gift,18.47,0
51047,63.97,20221118,0,97821,1081,720,Gift,23.43,0
75913,7.81,20221108,1,98937,122,1052,Bill,10.67,1
72688,14.67,20221214,1,99277,451,829,,9.78,0
26035,17.12,20220723,0,90244,186,996,Bill,6.35,0
63354,3.89,20220802,1,95550,856,997,Personal,5.05,0
62892,81.91,20221227,0,95613,1073,99,Bill,24.86,0
62218,79.81,20221103,0,95206,628,781,Bill,6.26,0
49185,22.84,20220406,1,96698,1063,476,Bill,15.29,0
56737,116.9,20220315,1,90868,941,814,Bill,4.39,0
70032,16.09,20220807,0,98658,608,434,Gift,28.11,1
55679,11.47,20220812,1,93619,216,233,Personal,1.7,0
83700,195.93,20220606,0,96502,662,666,Personal,5.21,0
75560,155.51,20220427,0,98283,605,233,Bill,19.09,0
34562,50.05,20220727,1,97761,1003,336,Bill,2.82,0
71819,122.62,20220111,0,95206,98,781,,7.45,1
27827,194.21,20220720,0,98880,1052,1006,Gift,23.33,0
22398,27.11,20220705,0,94735,764,341,Personal,44.7,0
62218,101.36,20220226,1,98721,628,514,Bill,27.52,0
43104,71.25,20220125,0,95484,639,662,Bill,5.23,0
75293,23.75,20220709,1,97744,440,135,Bill,27.65,0
23728,9.45,20221111,0,90422,699,282,Gift,9.2,0
34981,42.04,20221231,1,97673,432,152,Bill,6.81,0
23048,47.46,20221228,0,98283,570,233,Personal,19.14,0
54794,15.58,20220418,0,91807,595,773,Gift,17.26,0
62974,132.76,20220520,1,90237,884,918,Bill,2.08,0
16788,12.96,20220305,1,95238,548,533,Personal,14.85,0
51047,6.41,20220115,1,91034,1081,505,Personal,60.25,0
17268,75.8,20220124,1,96867,797,172,Gift,33.19,0
56418,175.68,20220126,0,98771,587,417,,8.78,1
88460,194.92,20220124,0,98493,92,498,Bill,17.35,0
43981,37.14,20220504,0,94567,1080,918,Personal,7.61,0
69237,18.92,20221023,0,94512,781,1093,Bill,1.02,1
88932,135.85,20221120,0,96454,534,800,Bill,25.27,0
60010,91.97,20221104,0,98283,207,233,Bill,1.43,0
33042,11.69,20220131,1,92364,676,342,Gift,0.35,0
56737,24.32,20220222,0,97744,941,135,Personal,11.73,1
21959,102.05,20220926,0,95238,49,533,Bill,20.59,0
59785,16.17,20221014,0,90801,445,817,Personal,47.12,0
40771,33.26,20221009,0,99679,1033,445,Gift,15.09,0
67309,108,20220113,1,92796,845,725,Personal,2.77,0
11143,22.26,20220321,0,95484,981,662,Bill,21.68,0
86952,84.41,20220409,1,96307,792,827,Bill,7.45,0
61197,137.85,20220403,0,96051,543,999,Bill,12.35,0
85119,67.82,20220306,1,94509,103,619,Gift,11.27,0
80154,213.79,20220125,1,92796,281,725,Bill,14.52,0
34149,118.37,20220419,0,98244,428,432,Bill,30.77,0
47646,0.43,20221211,0,92133,267,118,Bill,2.52,0
49877,26.41,20230101,1,95537,672,488,,44.17,0
14732,73.99,20221110,0,96875,385,845,,0.7,0
67238,1.95,20221113,1,99518,407,859,,14.06,0
54221,112.29,20221217,1,95517,438,538,Bill,49.8,0
71224,43.61,20220215,0,97662,63,412,Personal,29.18,0
86952,74.27,20220520,0,91115,792,947,Bill,2.09,0
43981,84.59,20221219,0,99878,1080,96,Bill,25.46,0
34561,45.4,20220410,1,94482,505,475,Bill,18.68,0
34561,128.16,20221205,1,94706,505,639,Bill,23.2,0
14236,109.6,20220417,1,94398,268,408,,11.46,0
71403,90.66,20221206,1,90244,730,996,Personal,11.94,0
41199,40,20220810,0,96144,607,225,Gift,3.1,0
42322,17.93,20220307,1,96120,1062,661,Bill,35.72,0
34149,108.88,20221006,1,92631,428,322,Personal,1.11,0
69603,28.2,20220729,1,90864,147,1077,Bill,17.99,0
69603,21.17,20220717,0,91034,147,505,Bill,17.91,0
40771,153.62,20220102,1,94544,1033,903,Personal,3.41,0
47864,59.32,20220302,0,94398,863,408,Personal,11.94,0
78687,160.57,20220426,0,97761,162,336,Bill,38.08,0
61197,11.07,20220706,0,95730,543,268,Gift,19.74,0
55608,82.89,20221031,0,97272,794,894,Personal,10.17,0
82767,72.08,20220807,0,95238,612,533,Gift,6.71,0
71224,120.68,20221028,0,98873,63,794,Personal,28.79,0
33222,89.78,20220612,0,96502,83,666,Bill,21.52,0
59459,30.92,20221217,0,95809,554,666,Personal,17.02,1
69405,29.13,20220225,0,96454,779,800,Bill,13.26,0
86601,146.05,20221202,0,95578,833,476,Personal,41.95,0
88828,61.06,20220210,1,94916,713,213,Personal,1.91,0
62892,112.55,20220204,0,98838,1073,245,Bill,11.57,0
79748,43.86,20221220,0,90612,262,641,Gift,18.64,0
29673,89.54,20220118,0,95578,19,476,,24.53,0
77848,7.6,20220221,0,90864,397,1077,,30.78,0
64397,128.17,20220304,0,93772,974,624,Gift,9.44,1
53507,28.52,20221102,0,90612,533,641,Bill,16.59,0
20391,20.09,20220222,0,96144,549,225,Personal,28.84,0
88960,93.82,20220221,0,99807,1035,223,Personal,5.17,0
24429,134.37,20220328,1,95484,188,662,Personal,2.45,0
82767,1.91,20220731,0,91224,612,996,Personal,7.31,0
76922,178.46,20220427,0,95206,861,781,Bill,34.93,0
65918,22.42,20220212,0,99035,925,16,Bill,5.36,0
46502,108.64,20220915,1,90612,147,641,Gift,4.3,0
72688,100.08,20220625,0,91300,451,903,Personal,23.15,0
87630,10.75,20220629,0,93164,721,1052,Personal,8.25,0
30202,27.1,20220329,0,96176,152,779,Personal,19.91,0
24429,76.8,20221129,0,98365,188,273,Personal,11.96,0
75293,32.24,20220811,0,99518,440,859,,10.49,0
34981,20.21,20221023,0,95238,432,533,,19.84,0
88960,1.04,20220529,0,91300,1035,903,Personal,23.33,0
79088,272.17,20220415,0,94512,93,1093,Gift,16.38,0
75293,41.85,20220321,1,93544,440,797,Gift,37.1,0
69190,236,20220706,0,95154,805,916,Gift,21.67,0
13050,3.62,20220527,0,90620,80,618,,32.09,0
21799,19.4,20221218,1,93164,788,1052,Bill,10.88,0
87769,143.46,20220923,1,94309,698,130,Personal,3.49,0
22680,79.58,20220426,0,94567,797,918,Bill,5.68,1
70506,119.81,20221104,0,90237,472,918,Gift,16.48,0
82008,157.2,20221207,0,91807,204,773,Personal,36.69,0
74819,275.18,20221031,1,97479,621,182,Gift,0.64,0
82008,97.22,20221230,1,98851,204,824,,23.73,0
80887,15.41,20220505,0,93772,779,624,,0.93,0
35267,86.18,20221015,1,95773,241,677,Bill,12.14,0
81479,55.67,20220908,1,98880,292,1006,Bill,23.17,0
20684,11.64,20220412,1,99878,372,96,Personal,24.4,0
35449,48.5,20220606,1,90864,80,1077,Gift,10.5,0
39430,54.88,20221028,0,96120,1004,661,Gift,0.82,1
23737,33.9,20220806,1,98746,631,322,Gift,3.21,0
64397,46.61,20221103,1,96875,974,845,Bill,3.85,0
78649,216.08,20221009,0,96698,690,476,Bill,17.71,0
82153,70.48,20221204,0,91258,417,73,Personal,0.46,0
34198,25.05,20220601,1,90028,808,742,Personal,21.3,0
23728,38.34,20220207,0,98493,699,498,Personal,11.82,0
61520,92.97,20221122,1,96698,213,476,Bill,14.37,0
82465,58.78,20220211,0,99214,928,840,,29.87,1
23724,80.92,20220902,0,97662,268,412,Personal,9.15,0
35414,68.68,20220825,0,95613,341,99,,,0
52745,129.35,20220608,0,98406,716,662,Bill,25.26,0
48946,54.73,20220327,0,90609,805,271,Bill,1.64,1
72688,48.5,20220311,0,98838,451,245,Bill,7.67,0
24429,41.85,20220621,1,90563,188,229,Bill,3.46,0
80460,20.37,20220811,1,91381,736,789,Personal,15.76,0
87517,227.42,20220427,0,98365,305,273,Bill,1.01,0
58148,26.74,20220309,1,96176,554,779,Bill,12.02,0
23186,177.56,20221114,0,95511,477,158,Bill,4.85,0
27134,78.52,20220829,0,90864,817,1077,Bill,0.31,0
68549,5.37,20221017,1,94007,438,65,,10.24,1
71224,68.91,20220120,0,92796,63,725,Bill,20.13,0
58567,78.45,20221020,0,93544,491,797,Bill,24.42,0
17351,1.58,20220321,1,97761,44,336,Bill,3.17,1
26470,128.8,20220708,0,96925,99,570,Bill,9.94,0
23728,34.61,20220808,0,96459,699,788,,13.03,0
42322,158.45,20221106,0,91017,1062,595,,5.62,0
64397,87.06,20220620,0,97673,974,152,,14.51,0
16099,89.41,20220810,0,97744,799,135,Gift,6.04,0
17976,77.6,20220614,0,94715,16,224,Gift,11.08,0
42716,200.3,20220309,1,94567,941,918,Bill,7.7,1
57784,83.84,20220802,1,92963,35,449,Personal,,0
20684,153.75,20220517,0,92346,372,325,Gift,9.57,0
53885,158.99,20220330,1,98243,602,303,Gift,28.49,0
17976,114.07,20220101,0,91115,16,947,Bill,3.12,0
62974,98.05,20221117,0,94398,884,408,Bill,0.46,0
67238,202.01,20220217,1,93317,407,291,Gift,30.35,0
53502,114.7,20220527,1,94398,713,408,,15.58,0
55679,0.42,20221209,1,95636,216,183,Bill,27.19,0
64760,141.31,20221202,1,92702,262,399,Gift,19.89,0
45512,11.7,20220808,0,97744,643,135,Bill,10.56,0
52071,120.53,20220527,1,93916,319,1071,Gift,0.47,0
58229,46.57,20220915,0,93772,153,624,Bill,33.31,0
55679,133.55,20220726,0,98746,216,322,,5.79,0
44157,148.98,20220104,0,92133,455,118,Bill,22.04,0
15330,16.65,20220621,1,96428,193,717,Bill,7.84,0
53885,158.6,20220114,1,92858,602,820,Gift,17.19,0
59874,32.63,20221115,0,95809,34,666,,20.35,0
15330,51.29,20230101,1,95550,193,997,Gift,29.2,0
52530,132.36,20220104,1,90028,1052,742,Personal,13.73,0
27244,60.33,20220104,1,99305,853,397,Bill,1.22,0
60174,81.6,20220309,1,94007,52,65,Bill,9.3,0
16904,36.25,20220210,1,99329,838,526,Bill,15.46,0
24016,129.97,20220729,1,91809,770,819,Personal,12.8,0
23159,38.07,20220709,0,95949,232,385,Gift,3.23,0
88598,26.44,20220706,0,94715,543,224,,19.75,0
52745,157.64,20221012,0,99277,716,829,Personal,10.46,0
61197,106.74,20220807,1,94544,543,903,Personal,2.33,0
55101,8.3,20220322,0,99807,377,223,Gift,16.25,0
35449,133.43,20220404,0,98851,80,824,Personal,7.73,0
72978,45.37,20220620,0,98517,325,427,Gift,12.28,0
88129,83.88,20220625,0,92631,996,322,Gift,17.66,1
46502,43.92,20230101,1,92796,147,725,Personal,22.5,0
72477,40.13,20221110,1,91807,360,773,Bill,7.35,0
34198,2.68,20220602,0,94916,808,213,Gift,1.28,0
80809,51.85,20220828,0,90232,487,320,Gift,5.95,0
69603,156.18,20220502,1,91863,147,941,Bill,2.74,0
10822,209.28,20220731,1,99410,273,636,Gift,2.25,0
42306,5.05,20220608,0,92720,940,792,Personal,6.09,0
10732,62.96,20220427,0,94044,140,377,Gift,13.4,0
24429,50.73,20220224,1,92963,188,449,Personal,20.21,0
89766,71.05,20220412,0,98851,840,824,Bill,0.61,0
81654,5.24,20220311,1,99329,442,526,,13.61,0
55245,84.43,20220515,0,95154,953,916,Bill,3.7,0
52071,66,20220313,0,91224,319,996,Personal,2.05,0
82767,230.65,20220111,1,99922,612,637,,3.84,0
59785,83.06,20220406,0,95511,445,158,Gift,22.82,0
26035,45.21,20220707,1,93005,186,83,Bill,6.44,0
70032,40.33,20221004,0,96773,608,672,Bill,14.24,1
47888,106.21,20220423,1,92880,943,1062,Personal,13.33,0
56742,248.49,20221211,0,90719,253,166,Gift,2.58,0
35414,57.44,20220904,1,98880,341,1006,Bill,16.34,0
61304,74.63,20220104,1,98425,94,789,,19.76,0
62218,73.06,20220816,1,91371,628,884,Bill,5.04,0
85021,22.7,20221001,1,99922,854,637,Personal,20,0
48469,86.82,20220210,1,91300,336,903,Personal,18.18,0
17268,49.55,20220328,0,93761,797,527,,10.82,0
70506,34.52,20221210,0,92796,472,725,Gift,28.11,0
82045,10.12,20220701,1,91809,840,819,Bill,12.63,0
40339,12.08,20220203,1,96297,1067,113,Bill,9.91,1
75914,121.64,20220421,1,95550,383,997,Gift,46.63,0
54347,242.01,20220419,0,97479,69,182,Gift,3.7,0
75951,72.09,20220705,0,93761,751,527,Personal,7.2,0
88815,17.32,20220806,0,95083,432,207,Gift,29.96,0
59785,53.03,20220705,1,95809,445,666,Personal,4.53,0
81115,163.62,20220614,1,96144,394,225,Bill,13.93,0
71403,76.93,20220813,1,91935,730,89,Bill,16.4,0
74564,82.79,20220724,0,96773,993,672,Bill,11.96,1
83421,12.24,20220825,1,98937,661,1052,Bill,7.07,1
55101,178.63,20220809,0,98873,377,794,Bill,1.48,0
42666,7.01,20220705,0,95809,114,666,Bill,12.67,0
62059,26.31,20220503,0,98937,662,1052,Personal,17.67,1
53885,127.41,20220804,1,97804,602,599,Bill,27.18,0
76903,60.41,20220822,0,98283,402,233,Gift,9.29,0
81654,88.1,20220201,1,96454,442,800,Bill,55.43,0
64317,5.4,20220124,0,96925,193,570,Bill,33.11,0
65340,20.96,20220421,0,96307,1049,827,Bill,2.73,0
54145,9.97,20221229,0,95577,322,597,Bill,7.67,0
34562,50.21,20220213,1,95083,1003,207,Bill,7.01,0
57496,51.1,20221218,0,93005,225,83,Personal,14.22,0
75951,104.98,20221024,0,97804,751,599,Personal,24.45,0
67238,50.77,20220521,0,98804,407,602,,17.82,0
34250,24.26,20221008,1,98880,200,1006,Bill,28.1,0
27244,55.63,20220101,0,93761,853,527,Bill,37.8,0
22963,63.91,20220206,0,92233,652,797,Bill,21.48,0
34900,123.55,20220516,0,90801,517,817,Personal,3.3,0
67309,133.25,20221130,1,95238,845,533,Bill,17.4,0
57951,106.87,20220509,1,95527,1072,402,Gift,22.33,0
79088,82.01,20221224,0,96502,93,666,Gift,13.59,0
12925,81.35,20221110,0,96851,334,534,Gift,12.54,0
54288,41.16,20220225,1,96925,915,570,Bill,4.31,0
10684,155.96,20220803,1,91017,397,595,Bill,11.16,0
87695,36.46,20220611,0,98244,997,432,Gift,20.46,0
71467,40.3,20220522,1,94509,599,619,Gift,24.3,0
86601,50.04,20220311,0,99807,833,223,,4.29,0
78649,240.63,20220303,0,95527,690,402,Bill,17.08,0
23186,89.62,20220501,0,95537,477,488,,8.25,0
41876,41.16,20220724,0,95550,429,997,Gift,20.86,0
76949,176.18,20220310,0,94509,859,619,,7.36,0
64623,4.61,20220319,0,96698,887,476,Personal,30.31,0
11897,56.28,20221116,1,91809,1093,819,Bill,494.47,0
85021,27.92,20220115,1,91809,854,819,Gift,28.86,0
82767,17.71,20220119,1,92631,612,322,,7.6,0
69190,52.32,20220813,0,92133,805,118,Personal,21.94,0
79789,77.45,20221028,1,94260,1044,354,Personal,22.34,0
62218,45.31,20220204,1,94007,628,65,Gift,12.85,0
79748,35.69,20221205,0,93317,262,291,Personal,9.8,0
27244,48.08,20220805,0,96144,853,225,Personal,10.19,0
21959,36.99,20220411,0,95238,49,533,Bill,18.56,0
87695,57.65,20220818,0,91863,997,941,Personal,8.17,0
37117,68.1,20221022,1,96297,783,113,Bill,18.48,0
16904,127.68,20220625,1,98838,838,245,Bill,6.23,0
69574,61.05,20221228,0,91807,945,773,Personal,4.84,1
68306,78.7,20220418,0,92858,124,820,Bill,35.92,0
79748,16.66,20220126,1,90868,262,814,Bill,15.19,0
29627,9.71,20220809,1,95730,71,268,Bill,3.97,0
56742,63.12,20220319,0,91224,253,996,Personal,15.85,0
59294,86.57,20220120,0,91386,526,341,Personal,16.19,0
86601,26.76,20220720,0,93005,833,83,Personal,17.37,0
68830,10.63,20220103,1,90609,20,271,Gift,12.53,1
41199,45.03,20220716,0,93806,607,788,Gift,29.22,0
34149,61.16,20220202,0,90609,428,271,Personal,2.43,0
62892,53.43,20221219,0,96051,1073,999,Personal,17.66,0
55101,66.21,20220816,0,92024,377,20,Personal,25.14,0
83700,48.18,20220217,0,94992,662,193,Personal,23.33,0
41876,289.98,20220331,0,96772,429,598,Bill,3.68,0
52350,262.7,20220916,0,92631,139,322,Bill,5.47,0
51148,16.83,20220902,1,98022,432,517,Bill,6.54,0
51457,350.46,20220119,0,92151,1032,1029,,35.96,0
69390,53.27,20220415,0,98721,285,514,,21.98,1
40771,127.22,20220906,0,91115,1033,947,Bill,23.77,0
80829,96.97,20220403,1,91925,229,700,Bill,2.18,0
14035,14.74,20220813,0,93005,249,83,Bill,15.72,0
75951,47.12,20220923,1,98493,751,498,,8.46,0
24724,33,20220401,1,94260,903,354,Personal,12.67,0
38179,75.96,20220415,1,95527,894,402,Bill,13.15,0
70327,132.38,20221009,0,94735,581,341,Personal,2.41,0
83700,74.23,20220308,0,96120,662,661,,2.63,0
75560,73.5,20220817,0,98873,605,794,Personal,34.18,0
62218,59.59,20220316,1,98714,628,124,,5.64,0
88598,100.4,20220503,0,94245,543,736,Personal,19.81,0
27134,72.46,20220718,1,98244,817,432,Gift,19.02,0
58567,96.6,20220317,1,99410,491,636,Personal,1.29,0
84054,57.55,20220709,0,92346,172,325,Personal,11.45,0
89524,62.99,20220530,0,98746,1076,322,Gift,0.65,0
44157,53.88,20221024,0,97744,455,135,Personal,11.81,0
74400,67.12,20220216,1,96698,1077,476,Bill,4.95,0
75293,47.29,20220618,0,99518,440,859,Gift,2.34,0
47864,58.76,20220929,1,92702,863,399,Bill,24.08,0
41876,181.52,20220906,1,91016,429,799,Bill,4.06,0
20391,48.46,20220830,1,93544,549,797,Personal,5.77,0
27223,24.84,20220226,0,93731,915,652,Bill,27.56,0
67238,34.03,20221123,0,94567,407,918,Bill,18.8,0
52530,3.54,20220105,1,90743,1052,548,Gift,0.75,0
16788,39.31,20220828,1,97744,548,135,,15.77,0
45614,53.76,20221230,0,96454,815,800,Bill,30.51,1
69190,199.4,20220410,0,92112,805,771,Gift,10.87,0
59785,34.47,20220705,0,96875,445,845,Bill,18.89,0
89540,10.6,20221219,0,95527,1006,402,,19.97,1
23159,22.1,20220626,0,96773,232,672,Personal,43.67,1
62092,130.22,20221026,1,98878,223,593,Bill,0.42,0
33222,76.72,20220602,1,92858,83,820,,6.5,0
20714,71.28,20220313,0,94387,965,673,Bill,24.23,0
89253,51.72,20221224,1,91062,43,607,Personal,0.7,0
75293,37.2,20221219,1,98531,440,554,Bill,26.9,0
12107,86.07,20220715,0,90719,72,166,Personal,35.32,0
63222,119.26,20220412,0,95238,885,533,Personal,16.59,0
44732,61.62,20220212,0,90791,829,712,Bill,5.02,0
45664,72.7,20220817,0,92796,478,725,Bill,4.86,1
87695,25.67,20220907,1,95517,997,538,Gift,0.83,0
80829,89.02,20220212,1,92366,229,262,,40.89,0
50247,7.84,20220124,1,94007,827,65,Gift,12.4,0
20684,58.45,20221021,1,94783,372,986,Personal,9.78,0
24515,328.72,20220510,0,98244,144,432,Personal,26.73,0
79789,91.25,20220905,1,90998,1044,449,Personal,14.52,0
72091,10.34,20220416,0,90864,533,1077,Bill,10.52,0
59874,8.41,20220521,1,96792,34,1081,Gift,14.5,0
38179,41.23,20220627,0,95773,894,677,Bill,27.39,0
15695,5.39,20220318,0,99922,671,637,Bill,11.43,1
51272,140.09,20220807,1,97761,336,336,Bill,18.03,1
54242,154.16,20221026,1,90188,992,120,Bill,22.62,0
20315,223.78,20220713,1,98658,997,434,,4.95,0
22398,20.35,20221012,0,99214,764,840,Gift,25.6,0
17976,153.52,20220112,0,90237,16,918,Gift,24.7,0
25235,143.11,20220404,0,96297,320,113,Personal,11.72,0
27223,107.35,20221129,0,93471,915,493,Personal,11.77,0
